LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,MEAN_TEMPERATURE_VANCOUVER,MEAN_TEMPERATURE_WINNIPEG,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_CALGARY,TOTAL_PRECIPITATION_VANCOUVER,TOTAL_PRECIPITATION_WINNIPEG,TOTAL_PRECIPITATION_TORONTO,,,,Month,Year,Date,MONTHLY_TEMPERATURE_CALGARY,MONTHLY_TEMPERATURE_VANCOUVER,MONTHLY_TEMPERATURE_WINNIPEG,MONTHLY_TEMPERATURE_TORONTO,MONTHLY_PRECIPITATION_CALGARY,MONTHLY_PRECIPITATION_VANCOUVER,MONTHLY_PRECIPITATION_WINNIPEG,MONTHLY_PRECIPITATION_TORONTO,,,,Year,Date,YEARLY_TEMPERATURE_CALGARY,YEARLY_TEMPERATURE_VANCOUVER,YEARLY_TEMPERATURE_WINNIPEG,YEARLY_TEMPERATURE_TORONTO,YEARLY_PRECIPITATION_CALGARY,YEARLY_PRECIPITATION_VANCOUVER,YEARLY_PRECIPITATION_WINNIPEG,YEARLY_PRECIPITATION_TORONTO
3/22/1940,-12.5,6.7,-18.9,-7.8,1.3,0,0,0,,,,10,1946,10/1/1946,3.241935484,8.541935484,4.14516129,11.68387097,0.919354839,3.425806452,1.638709677,2.612903226,,,,,,,,,,,,,
3/23/1940,-12,8.1,-18.1,-14.5,1,4.3,0,0,,,,11,1946,11/1/1946,-6.923333333,3.86,-6.796666667,4.656666667,1.283333333,3.666666667,0.886666667,1.483333333,,,,,,,,,,,,,
3/24/1940,-10.9,10,-15.6,-12.3,0.5,0,0,0,,,,12,1946,12/1/1946,-8.087096774,3.14516129,-14.70645161,-2.596774194,0.803225806,4.270967742,0.296774194,1.622580645,,,,,,,,,,,,,
3/25/1940,-8.9,8.9,-13.7,-8.9,2.3,2.5,0,0,,,,1,1947,1/1/1947,-7.080645161,0.467741935,-13.96129032,-4.55483871,0.519354839,4.94516129,1.2,3.167741935,,,,,,,,,,,,,
3/26/1940,-8.1,9.7,-11.4,-5.3,0.3,23.9,0,3.8,,,,2,1947,2/1/1947,-10.04285714,4.746428571,-18.00357143,-7.235714286,1.407142857,4.975,1.128571429,0.978571429,,,,,,,,,,,,,
3/27/1940,-4.7,10.3,-8.1,-1.4,1.3,7.6,0,4.3,,,,3,1947,3/1/1947,-5.622580645,7.009677419,-8.774193548,-2.112903226,1.006451613,3.848387097,0.596774194,1.506451613,,,,,,,,,,,,,
3/28/1940,-4.2,10.3,-2.5,-3.4,0,0,11.9,0,,,,4,1947,4/1/1947,5.53,10.14666667,1.863333333,5.13,0.673333333,2.996666667,1.14,2.503333333,,,,,,,,,,,,,
3/29/1940,2.2,9.2,-3.4,2.8,0,7.6,0,0,,,,5,1947,5/1/1947,9.680645161,13.72580645,7.9,10.67419355,1.187096774,1.187096774,0.7,2.738709677,,,,,,,,,,,,,
3/30/1940,0,11.1,-3.1,4.5,0,0.3,0,0,,,,6,1947,6/1/1947,12.18666667,15.8,15.72666667,17.33666667,4.133333333,1.476666667,3.11,3.906666667,,,,,,,,,,,,,
3/31/1940,-2.2,8.4,-5.6,3.6,0,0,0,0,,,,7,1947,7/1/1947,17.94516129,17.40322581,21.1,20.28387097,0.987096774,1.238709677,2.409677419,3.329032258,,,,,,,,,,,,,
4/1/1940,-3.1,7.8,-3.9,1.4,6.1,0,0,0,,,,8,1947,8/1/1947,13.94516129,16.87741935,20.07419355,22.56129032,2.516129032,0.241935484,3.709677419,1.967741935,,,,,,,,,,,,,
4/2/1940,-3.9,7.5,-0.3,1.4,7.1,0,0,0,,,,9,1947,9/1/1947,10.16,14.19,11.73,16.42,1.556666667,1.576666667,0.726666667,1.256666667,,,,,,,,,,,,,
4/3/1940,-4.5,7.5,0,1.4,1.8,0,8.9,7.6,,,,10,1947,10/1/1947,6.606451613,10.60322581,10,13.49032258,0.696774194,5.55483871,1.3,1.109677419,,,,,,,,,,,,,
4/4/1940,-3.7,8.4,-1.4,4.5,0.5,0,0,0.5,,,,11,1947,11/1/1947,-4.383333333,4.873333333,-6.786666667,2.106666667,1.633333333,3.083333333,0.776666667,0.993333333,,,,,,,,,,,,,
4/5/1940,-3.6,10.6,-0.8,0.9,0,0,0,0,,,,12,1947,12/1/1947,-5.1,4.422580645,-15.24193548,-4.577419355,0.341935484,7.380645161,1.516129032,1.435483871,,,,,,,,,,,,,
4/6/1940,-2.3,12,0.6,4.5,0,8.6,3.8,0,,,,1,1948,1/1/1948,-3.761290323,3.4,-18.21290323,-9.732258065,0.583870968,2.651612903,0.490322581,1.296774194,,,,,,,,,,,,,
4/7/1940,0.3,10.3,4.5,3.9,3,3,0.3,4.6,,,,2,1948,2/1/1948,-13.69310345,2.468965517,-17.41724138,-7.85862069,1.437931034,6.35862069,0.606896552,2.313793103,,,,,,,,,,,,,
4/8/1940,-3.9,9.5,-2.8,7.5,1,4.3,0,15.5,,,,3,1948,3/1/1948,-7.867741935,5.551612903,-10.89677419,-2.04516129,1.029032258,1.364516129,0.635483871,1.867741935,,,,,,,,,,,,,
4/9/1940,-5.6,12,-3.6,3.9,6.4,0,0,0,,,,4,1948,4/1/1948,-2.243333333,7.77,1.823333333,7.643333333,2.046666667,1.816666667,1.806666667,1.753333333,,,,,,,,,,,,,
4/10/1940,-8.9,10.3,-9.8,2,6.4,0,0,0,,,,5,1948,5/1/1948,9.987096774,11.61612903,12.24193548,11.17741935,3.867741935,3.896774194,1.393548387,2.019354839,,,,,,,,,,,,,
4/11/1940,-7.5,11.7,-6.9,4.5,0,0,0,6.4,,,,6,1948,6/1/1948,14.94666667,16.40666667,16.48333333,17.96666667,2.333333333,1.046666667,1.436666667,2.683333333,,,,,,,,,,,,,
4/12/1940,6.1,15,-2.5,-4.8,0,2.8,0,0,,,,7,1948,7/1/1948,16.19354839,16.97419355,20.04516129,20.98387097,1.048387097,1.590322581,3.332258065,1.658064516,,,,,,,,,,,,,
4/13/1940,13.1,13.9,0.6,-4.5,0,0,0,0,,,,8,1948,8/1/1948,15.41935484,16.38709677,19.85806452,20.90967742,1.419354839,2.432258065,0.767741935,1.567741935,,,,,,,,,,,,,
4/14/1940,5.9,10.3,6.4,-3.4,0.8,0,0,0,,,,9,1948,9/1/1948,12.01666667,13.33,16.77333333,17.89333333,0.34,1.646666667,0.046666667,5.15,,,,,,,,,,,,,
4/15/1940,0.6,8.9,2.5,1.2,0,0,0,0,,,,10,1948,10/1/1948,6.903225806,9.277419355,8.25483871,8.358064516,0.025806452,2.383870968,0.322580645,1.887096774,,,,,,,,,,,,,
4/16/1940,3.9,9.7,0.9,4.7,0,2.8,0,0,,,,11,1948,11/1/1948,-0.353333333,5.26,-3.37,6.273333333,0.376666667,8.163333333,1.083333333,2.703333333,,,,,,,,,,,,,
4/17/1940,9.2,11.1,2.5,4.5,0,1,0,10.9,,,,12,1948,12/1/1948,-12.14516129,1.164516129,-14.46451613,-1.722580645,0.409677419,5.1,1.338709677,1.54516129,,,,,,,,,,,,,
4/18/1940,10.3,12.3,10,9.2,0.5,0,0,4.1,,,,1,1949,1/1/1949,-13.14193548,-1.409677419,-18.80322581,-2.864516129,1.338709677,0.590322581,1.674193548,2.241935484,,,,,,,,,,,,,
4/19/1940,6.2,10.6,9.5,5,0,0,0,0,,,,2,1949,2/1/1949,-16.17857143,1.042857143,-21.23571429,-3.589285714,0.353571429,5.310714286,0.971428571,2.710714286,,,,,,,,,,,,,
4/20/1940,1.4,11.4,10.3,6.4,29.2,0,0,0,,,,3,1949,3/1/1949,-3.151612903,6.087096774,-9.006451613,-1.664516129,0.477419355,2.674193548,0.564516129,2.035483871,,,,,,,,,,,,,
4/21/1940,0.6,8.9,10.6,6.4,10.4,0,0.3,0,,,,4,1949,4/1/1949,7.57,9.076666667,5.973333333,6.663333333,0.053333333,1.763333333,0.07,1.046666667,,,,,,,,,,,,,
4/22/1940,1.4,12.8,3.1,3.3,1.5,0,0,0,,,,5,1949,5/1/1949,11.59677419,12.93225806,11.67096774,13.86774194,0.470967742,0.993548387,1.403225806,0.303225806,,,,,,,,,,,,,
4/23/1940,0.6,13.1,2.8,5,5.8,6.1,0,0,,,,6,1949,6/1/1949,13.54,14.66333333,17.48,21.73333333,1.626666667,1.613333333,2.296666667,0.136666667,,,,,,,,,,,,,
4/24/1940,0.8,11.1,2,5.3,0.3,4.8,0,0,,,,7,1949,7/1/1949,15.82258065,16.54516129,19.90645161,22.60967742,0.929032258,1.009677419,1.880645161,1.987096774,,,,,,,,,,,,,
4/25/1940,0.6,10.9,4.2,5.9,0,0,0,0.3,,,,8,1949,8/1/1949,16.60967742,16.50322581,21.31290323,21.9483871,0.532258065,0.658064516,1.861290323,4.319354839,,,,,,,,,,,,,
4/26/1940,4.2,12.5,7.8,6.7,0,4.1,0,0,,,,9,1949,9/1/1949,12.30666667,14.89666667,12.16333333,14.25666667,0.516666667,0.833333333,1.3,3.006666667,,,,,,,,,,,,,
4/27/1940,5,10.8,8.1,6.9,0,11.4,14,0,,,,10,1949,10/1/1949,3.24516129,8.267741935,5.167741935,11.82903226,1.096774194,3.135483871,4.648387097,2.193548387,,,,,,,,,,,,,
4/28/1940,8.1,10.6,8.4,7.2,0,0.3,13.2,0,,,,11,1949,11/1/1949,4.883333333,8.76,-0.93,1.42,0,5.553333333,1.096666667,1.603333333,,,,,,,,,,,,,
4/29/1940,5.9,10.6,4.7,8.6,9.1,0,1.5,0,,,,12,1949,12/1/1949,-14.42903226,2.290322581,-15.69677419,-1.496774194,1.258064516,5.435483871,1.325806452,2.735483871,,,,,,,,,,,,,
4/30/1940,3.9,9.2,1.7,13.9,0,17.5,0,1,,,,1,1950,1/1/1950,-25.31290323,-6.332258065,-26.64516129,-1.761290323,0.45483871,4.458064516,1.506451613,3.112903226,,,,,,,,,,,,,
5/1/1940,10.6,14.2,2.8,13.1,0,8.1,0,14.2,,,,2,1950,2/1/1950,-6.589285714,3.532142857,-17.25714286,-6.625,0.525,7.325,0.628571429,2.578571429,,,,,,,,,,,,,
5/2/1940,13.4,12.5,5.6,6.1,0,1.8,0,2,,,,3,1950,3/1/1950,-7.196774194,5.264516129,-10.99354839,-4.238709677,1.261290323,5.570967742,0.303225806,2.035483871,,,,,,,,,,,,,
5/3/1940,7.8,13.1,7,5.3,5.1,0,0.3,2.5,,,,4,1950,4/1/1950,1.956666667,8.09,-1.546666667,3.323333333,0.793333333,2.47,1.446666667,2.056666667,,,,,,,,,,,,,
5/4/1940,5,10.6,16.1,7.5,0.8,7.4,0,0,,,,5,1950,5/1/1950,8.196774194,10.69032258,9.177419355,12.27096774,0.683870968,0.916129032,3.783870968,0.648387097,,,,,,,,,,,,,
5/5/1940,5.9,12.3,5.9,10,0.3,0,11.7,2.8,,,,6,1950,6/1/1950,13.33666667,15.75333333,15.09,17.72,1.583333333,1.526666667,2.766666667,2.14,,,,,,,,,,,,,
5/6/1940,8.6,12.5,3.4,16.2,3,0,0,0,,,,7,1950,7/1/1950,15.59032258,17.29032258,18.23548387,19.86451613,4.316129032,1.161290323,1.670967742,3.751612903,,,,,,,,,,,,,
5/7/1940,7.8,11.1,3.9,10.6,0,0.3,0,0,,,,8,1950,8/1/1950,13.87096774,17.52580645,16.4516129,19.15806452,2.493548387,1.958064516,1.412903226,2.741935484,,,,,,,,,,,,,
5/8/1940,9.8,13.6,8.1,8.4,0,5.6,0.3,0,,,,9,1950,9/1/1950,11.12333333,14.2,13.82333333,14.21,0.45,1.083333333,2.73,0.736666667,,,,,,,,,,,,,
5/9/1940,12.2,14.7,9.8,9.5,0,0,0,0,,,,10,1950,10/1/1950,3.493548387,9.658064516,7.051612903,11.12258065,1.122580645,5.938709677,0.751612903,2.512903226,,,,,,,,,,,,,
5/10/1940,16.1,15.6,10.6,10,0,1.3,0,0,,,,11,1950,11/1/1950,-6.843333333,5.763333333,-7.68,2.19,0.656666667,3.343333333,0.806666667,3.016666667,,,,,,,,,,,,,
5/11/1940,13.6,13.1,18.9,7.8,0,0,0,0,,,,12,1950,12/1/1950,-6.232258065,6.112903226,-17.05806452,-3.5,0.132258065,6.190322581,0.9,0.903225806,,,,,,,,,,,,,
5/12/1940,9.2,11.4,18.6,6.2,3.8,0,0,11.9,,,,1,1951,1/1/1951,-12.68064516,2.458064516,-19.46451613,-4.303225806,0.738709677,6.680645161,0.380645161,1.951612903,,,,,,,,,,,,,
5/13/1940,7.5,13.1,8.1,13.1,0,0.3,1.8,1.3,,,,2,1951,2/1/1951,-10.56785714,3.446428571,-14.08571429,-4.364285714,1.203571429,6.278571429,0.532142857,1.578571429,,,,,,,,,,,,,
5/14/1940,9.5,14.8,6.4,13.1,0,1,0,0.5,,,,3,1951,3/1/1951,-10.07419355,3.290322581,-10.37096774,0.270967742,0.690322581,3.570967742,0.516129032,3.15483871,,,,,,,,,,,,,
5/15/1940,11.7,14.5,5.3,14.5,0,0,0,4.3,,,,4,1951,4/1/1951,3.06,8.933333333,2.47,6.316666667,1.993333333,1.48,0.853333333,3.626666667,,,,,,,,,,,,,
5/16/1940,7,13.9,9.5,9.5,3.3,0,0.3,4.1,,,,5,1951,5/1/1951,9.980645161,12.44193548,13.37741935,13.67096774,1.693548387,2.277419355,0.793548387,1.187096774,,,,,,,,,,,,,
5/17/1940,10.3,13.9,14.5,9.5,0,0,7.9,0.8,,,,6,1951,6/1/1951,10.05333333,16.27,14.82333333,17.67666667,4.446666667,0.156666667,2.103333333,2.953333333,,,,,,,,,,,,,
5/18/1940,15,14.7,12,10.9,0.5,1,2,0,,,,7,1951,7/1/1951,16.07096774,18.03548387,18.77741935,20.97419355,4.170967742,0,1.325806452,2.916129032,,,,,,,,,,,,,
5/19/1940,12.8,16.1,13.6,9.2,1.3,0,0,14.5,,,,8,1951,8/1/1951,12.93225806,16.63870968,16.73548387,19.44516129,5.341935484,0.709677419,3.567741935,1.690322581,,,,,,,,,,,,,
5/20/1940,11.7,12,14.2,13.9,0,0,0,0,,,,9,1951,9/1/1951,8.863333333,14.29666667,11.07666667,15.46333333,1.646666667,2.25,1.6,1.393333333,,,,,,,,,,,,,
5/21/1940,13.6,14.5,11.7,13.9,0,0,0,0,,,,10,1951,10/1/1951,0.306451613,9.722580645,4.261290323,9.896774194,1.983870968,3.270967742,0.748387097,1.951612903,,,,,,,,,,,,,
5/22/1940,15.9,15.9,11.4,15.9,0,0,0,11.7,,,,11,1951,11/1/1951,-2.113333333,5.59,-7.16,0.173333333,0.236666667,3.803333333,0.55,2.356666667,,,,,,,,,,,,,
5/23/1940,18.4,16.2,8.6,14.5,0,0,0,12.7,,,,12,1951,12/1/1951,-11.7,1.396774194,-15.49677419,-3.448387097,1.258064516,5.064516129,0.296774194,3.216129032,,,,,,,,,,,,,
5/24/1940,18.4,13.9,9.2,11.1,0,0,0,25.9,,,,1,1952,1/1/1952,-15.09354839,1.706451613,-19.07741935,-4.703225806,0.403225806,4.290322581,0.651612903,2.177419355,,,,,,,,,,,,,
5/25/1940,15,13.1,10.6,13.1,0,0,0,0,,,,2,1952,2/1/1952,-6.734482759,4.251724138,-10.16551724,-3.717241379,1.075862069,3.4,0.255172414,1.410344828,,,,,,,,,,,,,
5/26/1940,10,10.6,12,15.9,3.8,0,0,7.1,,,,3,1952,3/1/1952,-7.232258065,5.564516129,-7.396774194,-1.083870968,1.14516129,2.490322581,0.493548387,2.151612903,,,,,,,,,,,,,
5/27/1940,10,11.7,16.1,14.4,3.3,0,0,0,,,,4,1952,4/1/1952,6.953333333,8.953333333,8.98,8.446666667,0.713333333,1.713333333,0.256666667,1.95,,,,,,,,,,,,,
5/28/1940,10.6,12.3,17.8,14.5,0,0,0,0.3,,,,5,1952,5/1/1952,10.27419355,11.98709677,11.84516129,11.48064516,1.477419355,0.987096774,0.306451613,2.338709677,,,,,,,,,,,,,
5/29/1940,14.5,14.5,18.4,13.9,0,0,0,1,,,,6,1952,6/1/1952,12.45333333,13.81333333,17.44,19.09,4.903333333,2.063333333,5.68,0.966666667,,,,,,,,,,,,,
5/30/1940,14.7,14.2,18.9,15.6,2.3,13.5,0,0,,,,7,1952,7/1/1952,15.27096774,17.66774194,19.28387097,22.82903226,2.512903226,0.387096774,1.419354839,2.225806452,,,,,,,,,,,,,
5/31/1940,17,13.4,21.1,13.7,0,21.3,5.6,5.8,,,,8,1952,8/1/1952,14.52580645,17.2516129,18.29354839,19.80967742,1.174193548,0.664516129,1.180645161,1.967741935,,,,,,,,,,,,,
6/1/1940,7.8,14.7,21.1,13.7,3.3,0,0,0,,,,9,1952,9/1/1952,11.81,14.79,14.3,17.08,0.69,0.683333333,0.443333333,2.003333333,,,,,,,,,,,,,
6/2/1940,9.2,16.2,13.1,18.1,4.8,0,3.6,0,,,,10,1952,10/1/1952,7.464516129,11.03870968,4.370967742,6.880645161,0.277419355,1.135483871,0.506451613,0.558064516,,,,,,,,,,,,,
6/3/1940,11.4,14.5,11.7,21.1,0,0,0,0,,,,11,1952,11/1/1952,-0.076666667,5.096666667,-2.226666667,4.58,0.23,1.11,0.45,3.03,,,,,,,,,,,,,
6/4/1940,12,13.1,15,22.8,0,0,0,0,,,,12,1952,12/1/1952,-3.209677419,5.241935484,-8.574193548,-0.219354839,0.025806452,4.803225806,0.306451613,1.296774194,,,,,,,,,,,,,
6/5/1940,10.3,13.9,18.6,23.4,0.3,0.3,3,0,,,,1,1953,1/1/1953,-11.27419355,5.870967742,-16.03225806,-2.890322581,0.787096774,7.729032258,1.477419355,1.393548387,,,,,,,,,,,,,
6/6/1940,9.8,13.4,18.4,15,5.8,5.1,2.5,0,,,,2,1953,2/1/1953,-3.875,4.885714286,-14.33214286,-2.367857143,1.382142857,2.592857143,0.957142857,1.292857143,,,,,,,,,,,,,
6/7/1940,8.6,15,12,17.8,9.7,0,0,1.3,,,,3,1953,3/1/1953,-2.274193548,6.332258065,-6.174193548,1.203225806,0.651612903,2.525806452,0.996774194,2.164516129,,,,,,,,,,,,,
6/8/1940,11.4,15,13.4,19.7,0,0,7.1,6.9,,,,4,1953,4/1/1953,-0.483333333,9.183333333,2.126666667,5.746666667,2.57,1.746666667,1.343333333,2.07,,,,,,,,,,,,,
6/9/1940,12.8,16.7,15.3,18.1,0,0,14.7,0,,,,5,1953,5/1/1953,8.283870968,13.05483871,10.8,13.0483871,1.429032258,1.203225806,3.864516129,4.387096774,,,,,,,,,,,,,
6/10/1940,14.8,17,10.3,18.6,0,0,0,22.6,,,,6,1953,6/1/1953,12.03,14.26,16.40666667,18.46333333,4.98,2.11,3.67,2.32,,,,,,,,,,,,,
6/11/1940,16.7,18.9,18.9,21.4,0,0,15.7,0,,,,7,1953,7/1/1953,15.81935484,17.78387097,19.0516129,21.1516129,2.122580645,1.187096774,6.364516129,2.319354839,,,,,,,,,,,,,
6/12/1940,18.9,18.1,20.3,19.2,1.5,0,0,1.8,,,,8,1953,8/1/1953,15.70645161,17.43225806,20.20322581,20.62580645,1.774193548,1.725806452,0.858064516,3.322580645,,,,,,,,,,,,,
6/13/1940,18.6,17.5,12.8,19.8,0,0,2.3,0,,,,9,1953,9/1/1953,10.98,14.62666667,11.89333333,16.01333333,0.92,2.846666667,2.423333333,2.433333333,,,,,,,,,,,,,
6/14/1940,14.8,14.8,17.8,14.5,0,0,1.3,0,,,,10,1953,10/1/1953,8.551612903,10.71612903,9.867741935,10.46774194,0.016129032,2.787096774,1.029032258,0.629032258,,,,,,,,,,,,,
6/15/1940,14.4,16.4,16.4,18.1,0,0,0.5,0,,,,11,1953,11/1/1953,1.246666667,8.006666667,0.066666667,5.38,0.246666667,6.323333333,0.196666667,1.4,,,,,,,,,,,,,
6/16/1940,13.1,15.6,20.3,14.8,0,0,0,0,,,,12,1953,12/1/1953,-2.735483871,5.309677419,-10.80967742,-0.570967742,0.967741935,6.529032258,0.35483871,1.532258065,,,,,,,,,,,,,
6/17/1940,14.2,15.3,17.3,,0,0,4.6,0,,,,1,1954,1/1/1954,-19.44516129,0.464516129,-23.12903226,-7.996774194,1.425806452,5.848387097,1.322580645,1.690322581,,,,,,,,,,,,,
6/18/1940,13.6,16.1,13.6,22,0,0,0,7.9,,,,2,1954,2/1/1954,-1.121428571,5.128571429,-7.039285714,-1.857142857,0.9,3.832142857,0.65,2.139285714,,,,,,,,,,,,,
6/19/1940,17,17,8.9,17,0,0,0,0,,,,3,1954,3/1/1954,-6.787096774,4.529032258,-8.44516129,-1.2,1.193548387,1.477419355,0.348387097,2.480645161,,,,,,,,,,,,,
6/20/1940,17.5,14.5,10,8.3,11.4,0,0.3,0,,,,4,1954,4/1/1954,-3.826666667,7.716666667,0.576666667,7.003333333,1.346666667,1.796666667,2.333333333,3.05,,,,,,,,,,,,,
6/21/1940,11.4,14.4,12.8,12.8,2,0,13,0,,,,5,1954,5/1/1954,8.219354839,12.55806452,7.990322581,11.2483871,1.877419355,1,1.783870968,0.632258065,,,,,,,,,,,,,
6/22/1940,12,14.5,13.6,11.1,0,0,8.6,0,,,,6,1954,6/1/1954,11.56666667,13.63666667,16.10666667,19.24333333,2.823333333,1.82,4.773333333,3.873333333,,,,,,,,,,,,,
6/23/1940,13.3,16.4,16.4,12,0,0,4.3,13.7,,,,7,1954,7/1/1954,15.96451613,15.61612903,19.9483871,20.13225806,0.648387097,0.84516129,1.419354839,0.593548387,,,,,,,,,,,,,
6/24/1940,15.3,18.1,15.6,14.2,0,0,0,2.5,,,,8,1954,8/1/1954,13.7483871,16.13225806,17.49032258,19.22580645,7.690322581,2.374193548,2.722580645,2.938709677,,,,,,,,,,,,,
6/25/1940,16.7,17.2,13.1,15.6,0,0,0,0,,,,9,1954,9/1/1954,9.6,14.29666667,11.89333333,15.49,0.943333333,1.573333333,3.88,2.69,,,,,,,,,,,,,
6/26/1940,13.4,14.4,14.5,13.9,1.3,0,1.5,4.8,,,,10,1954,10/1/1954,5.280645161,9.316129032,5.777419355,10.97096774,0.148387097,1.616129032,1.316129032,6.9,,,,,,,,,,,,,
6/27/1940,11.4,14.5,16.7,14.8,5.3,0,36.8,0,,,,11,1954,11/1/1954,3.843333333,8.763333333,-0.606666667,4,0.11,9.4,1.1,1.25,,,,,,,,,,,,,
6/28/1940,13.4,15.8,15.3,13.3,0,0,0,21.8,,,,12,1954,12/1/1954,-2.019354839,4.780645161,-8.396774194,-3.380645161,0.048387097,4.358064516,0.129032258,1.848387097,,,,,,,,,,,,,
6/29/1940,14.5,16.4,13.9,15.6,0,0,0.5,0,,,,1,1955,1/1/1955,-6.335483871,3.590322581,-16.96774194,-5.825806452,0.187096774,2.774193548,1.25483871,1.2,,,,,,,,,,,,,
6/30/1940,16.7,17.8,15,14.2,0,0,0,2.8,,,,2,1955,2/1/1955,-9.042857143,2.989285714,-17.33928571,-5.264285714,1.053571429,2.75,1.346428571,1.389285714,,,,,,,,,,,,,
7/1/1940,16.7,18.6,13.4,14.2,0,0,0,9.1,,,,3,1955,3/1/1955,-8.696774194,3.567741935,-13.90322581,-1.096774194,0.916129032,2.851612903,0.903225806,2.287096774,,,,,,,,,,,,,
7/2/1940,20.6,18.9,17,14.7,0,0,0,0,,,,4,1955,4/1/1955,2.19,7.546666667,8.566666667,9.496666667,2.12,2.07,0.84,2.11,,,,,,,,,,,,,
7/3/1940,20.3,14.7,17.5,14.7,0,0,0,0,,,,5,1955,5/1/1955,7.1,10.56129032,12.8516129,14.65806452,2.212903226,1.635483871,1.593548387,1.929032258,,,,,,,,,,,,,
7/4/1940,16.7,18.4,23.1,18.9,8.6,0,0,6.1,,,,6,1955,6/1/1955,14.05666667,14.06666667,17.53333333,19.02333333,0.503333333,2.52,3.956666667,0.82,,,,,,,,,,,,,
7/5/1940,10.3,15.9,25.6,17.5,20.3,0,6.4,0,,,,7,1955,7/1/1955,16.30322581,15.74516129,21.74193548,24.2483871,2.290322581,1.541935484,1.583870968,1.125806452,,,,,,,,,,,,,
7/6/1940,13.1,15.6,21.1,17.5,5.1,0,0.5,0,,,,8,1955,8/1/1955,15.4516129,16.18709677,21.32258065,22.96129032,0.277419355,0.090322581,0.422580645,3.367741935,,,,,,,,,,,,,
7/7/1940,16.1,17.3,19.8,19.5,0,0,0,0,,,,9,1955,9/1/1955,9.153333333,13.72333333,12.71333333,15.81333333,2.03,1.016666667,1.073333333,1.026666667,,,,,,,,,,,,,
7/8/1940,16.1,16.4,20,21.4,0,0,0,0,,,,10,1955,10/1/1955,5.438709677,9.693548387,7.016129032,11.01290323,0.151612903,4.096774194,1.474193548,2.487096774,,,,,,,,,,,,,
7/9/1940,15.3,15.9,21.7,21.7,0.8,0.3,0,0,,,,11,1955,11/1/1955,-13.21,3.003333333,-9.186666667,2.43,0.306666667,8.003333333,3.013333333,1.736666667,,,,,,,,,,,,,
7/10/1940,16.4,16.7,15.3,21.2,0.3,8.9,0,0,,,,12,1955,12/1/1955,-13.66451613,2.206451613,-18.02258065,-5.467741935,1.232258065,4.738709677,1.683870968,1.729032258,,,,,,,,,,,,,
7/11/1940,17.8,18.1,14.2,15.3,0,0,0,22.4,,,,1,1956,1/1/1956,-14.63870968,3.048387097,-16.7483871,-5.706451613,1.112903226,4.341935484,1.425806452,1.387096774,,,,,,,,,,,,,
7/12/1940,19.7,18.3,18.1,15.3,0,0,0,0,,,,2,1956,2/1/1956,-11.8,1.620689655,-16.55862069,-4.475862069,0.389655172,3.803448276,0.937931034,1.606896552,,,,,,,,,,,,,
7/13/1940,17.8,18.1,22.5,15.6,12.7,0,6.4,0,,,,3,1956,3/1/1956,-4.441935484,4.896774194,-10.54516129,-2.467741935,0.8,3.764516129,1.280645161,2.477419355,,,,,,,,,,,,,
7/14/1940,10,17.8,16.4,17.5,0,0,0,0,,,,4,1956,4/1/1956,1.626666667,9.68,-0.873333333,4.336666667,0.973333333,0.46,0.216666667,2.31,,,,,,,,,,,,,
7/15/1940,17,17.2,15.6,21.7,10.7,0,0,5.3,,,,5,1956,5/1/1956,10.39032258,13.6516129,9.14516129,10.12258065,0.977419355,0.341935484,1.625806452,3.680645161,,,,,,,,,,,,,
7/16/1940,17.8,15.9,21.7,17.5,4.3,0,0,0,,,,6,1956,6/1/1956,13.58333333,14.05333333,20.21,18.14333333,4.35,3.806666667,1.89,1.3,,,,,,,,,,,,,
7/17/1940,16.7,17,22,17.3,19.1,0,0,0,,,,7,1956,7/1/1956,16.57741935,18.27419355,18.39677419,19.4,1.248387097,0.532258065,2.732258065,3.480645161,,,,,,,,,,,,,
7/18/1940,17,18.4,22.2,18.7,0,0,0,0,,,,8,1956,8/1/1956,15.30967742,17.72580645,18.54516129,19.56774194,2.558064516,1.329032258,4.419354839,4.022580645,,,,,,,,,,,,,
7/19/1940,18.6,17.5,23.9,21.9,0,0,0,6.9,,,,9,1956,9/1/1956,10.45333333,13.87666667,10.56,13.08333333,0.703333333,3.883333333,0.66,1.336666667,,,,,,,,,,,,,
7/20/1940,18.6,19.7,26.4,24.7,0,0,0,10.7,,,,10,1956,10/1/1956,3.070967742,9.422580645,8.135483871,10.47096774,0.683870968,6.638709677,1.648387097,0.738709677,,,,,,,,,,,,,
7/21/1940,19.8,18.1,26.4,24.7,0,0,0,0,,,,11,1956,11/1/1956,1.56,5,-2.666666667,3.88,0.403333333,2.346666667,1.64,0.92,,,,,,,,,,,,,
7/22/1940,18.6,17.5,28.9,23.9,0,0,2,5.3,,,,12,1956,12/1/1956,-6.803225806,4.122580645,-13.66451613,-1.180645161,0.690322581,6.306451613,1.238709677,2.151612903,,,,,,,,,,,,,
7/23/1940,17,17.5,24.8,25.3,4.3,0.3,5.1,0,,,,1,1957,1/1/1957,-14.61290323,-1.087096774,-20.50967742,-8.532258065,0.806451613,2.532258065,0.577419355,1.809677419,,,,,,,,,,,,,
